timestamp,function,elapsed_time(ms)
270945106,System_TrackMonocular,17.683855
270945120,ORBextractor_ExtractORB_ComputePyramid,1.094271
270945128,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.630209
270945134,ORBextractor_ExtractORB_computeDescriptors,6.307291
270945134,Frame_Frame_ExtractORB,15.173437
270945134,Tracking_GrabImageMonocular_Frame,15.626562
270945135,Tracking_Track_PreintegrateIMU,0.071875
270945135,Tracking_Track_ifNotOnlyTracking,0.757812
270945138,Tracking_GrabImageMonocular_Track,3.240104
270945138,System_TrackMonocular_GrabImageMonocular,19.131771
270945138,System_TrackMonocular,21.045313
270945156,ORBextractor_ExtractORB_ComputePyramid,1.103645
270945163,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.300521
270945170,ORBextractor_ExtractORB_computeDescriptors,6.820833
270945170,Frame_Frame_ExtractORB,15.406771
270945171,Tracking_GrabImageMonocular_Frame,15.852084
270945171,Tracking_Track_PreintegrateIMU,0.066667
270945171,Tracking_Track_ifNotOnlyTracking,0.577604
270945174,Tracking_GrabImageMonocular_Track,2.966146
270945174,System_TrackMonocular_GrabImageMonocular,19.057813
270945174,System_TrackMonocular,20.163542
270945198,ORBextractor_ExtractORB_ComputePyramid,1.169271
270945207,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.816666
270945217,ORBextractor_ExtractORB_computeDescriptors,10.014583
270945217,Frame_Frame_ExtractORB,20.272916
270945217,Tracking_GrabImageMonocular_Frame,20.968229
270945218,Tracking_Track_PreintegrateIMU,0.082292
270945218,Tracking_GrabImageMonocular_Track,0.901563
270945218,System_TrackMonocular_GrabImageMonocular,22.225000
270945218,System_TrackMonocular,34.828125
270945228,ORBextractor_ExtractORB_ComputePyramid,1.152083
270945236,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.536459
270945246,ORBextractor_ExtractORB_computeDescriptors,9.612500
270945246,Frame_Frame_ExtractORB,19.477083
270945247,Tracking_GrabImageMonocular_Frame,20.087500
270945247,Tracking_Track_PreintegrateIMU,0.070834
270945273,Tracking_GrabImageMonocular_Track,26.579166
270945273,System_TrackMonocular_GrabImageMonocular,46.986979
270945273,System_TrackMonocular,48.508854
270945282,ORBextractor_ExtractORB_ComputePyramid,1.035937
270945290,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.944791
270945299,ORBextractor_ExtractORB_computeDescriptors,9.618229
270945299,Frame_Frame_ExtractORB,18.751041
270945300,Tracking_GrabImageMonocular_Frame,19.396354
270945300,Tracking_Track_PreintegrateIMU,0.071354
270945321,Tracking_GrabImageMonocular_Track,20.896354
270945321,System_TrackMonocular_GrabImageMonocular,40.668750
270945321,System_TrackMonocular,42.313542
270945330,ORBextractor_ExtractORB_ComputePyramid,0.949479
270945338,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.326042
270945346,ORBextractor_ExtractORB_computeDescriptors,8.189584
270945346,Frame_Frame_ExtractORB,16.611459
270945347,Tracking_GrabImageMonocular_Frame,17.221354
270945347,Tracking_Track_PreintegrateIMU,0.116667
270945389,Tracking_Track_Initialization,41.773438
270945389,Tracking_GrabImageMonocular_Track,41.942188
270945389,System_TrackMonocular_GrabImageMonocular,59.452083
270945389,System_TrackMonocular,61.166145
270945396,ORBextractor_ExtractORB_ComputePyramid,1.023959
270945402,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.472916
270945410,ORBextractor_ExtractORB_computeDescriptors,7.064062
270945410,Frame_Frame_ExtractORB,14.680729
270945410,Tracking_GrabImageMonocular_Frame,15.068229
270945410,Tracking_Track_PreintegrateIMU,0.118229
270945415,Tracking_Track_ifNotOnlyTracking,5.039063
270945418,Tracking_GrabImageMonocular_Track,7.585417
270945418,System_TrackMonocular_GrabImageMonocular,22.884896
270945418,System_TrackMonocular,23.846875
270945426,ORBextractor_ExtractORB_ComputePyramid,0.967708
270945433,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.578646
270945440,ORBextractor_ExtractORB_computeDescriptors,7.216666
270945440,Frame_Frame_ExtractORB,14.897395
270945441,Tracking_GrabImageMonocular_Frame,15.429167
270945441,Tracking_Track_PreintegrateIMU,0.064584
270945442,Tracking_Track_ifNotOnlyTracking,0.832812
270945443,Tracking_GrabImageMonocular_Track,2.657292
270945443,System_TrackMonocular_GrabImageMonocular,18.313020
270945443,System_TrackMonocular,20.098437
270945465,ORBextractor_ExtractORB_ComputePyramid,0.940104
270945471,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.291667
270945477,ORBextractor_ExtractORB_computeDescriptors,6.225000
270945477,Frame_Frame_ExtractORB,13.602084
270945478,Tracking_GrabImageMonocular_Frame,14.002083
270945478,Tracking_Track_PreintegrateIMU,0.063021
270945478,Tracking_Track_ifNotOnlyTracking,0.714583
270945480,Tracking_GrabImageMonocular_Track,2.423958
270945480,System_TrackMonocular_GrabImageMonocular,16.734896
270945480,System_TrackMonocular,18.106250
270945492,ORBextractor_ExtractORB_ComputePyramid,0.951562
270945498,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.188542
270945506,ORBextractor_ExtractORB_computeDescriptors,7.762500
270945506,Frame_Frame_ExtractORB,15.025000
270945507,Tracking_GrabImageMonocular_Frame,15.428645
270945507,Tracking_Track_PreintegrateIMU,0.061979
270945507,Tracking_Track_ifNotOnlyTracking,0.667188
270945509,Tracking_GrabImageMonocular_Track,2.314063
270945509,System_TrackMonocular_GrabImageMonocular,17.933854
270945509,System_TrackMonocular,18.933333
270945528,ORBextractor_ExtractORB_ComputePyramid,1.123438
270945536,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.453646
270945541,ORBextractor_ExtractORB_computeDescriptors,5.607292
270945541,Frame_Frame_ExtractORB,14.332292
270945542,Tracking_GrabImageMonocular_Frame,14.794270
270945542,Tracking_Track_PreintegrateIMU,0.068750
270945542,Tracking_Track_ifNotOnlyTracking,0.621354
270945544,Tracking_GrabImageMonocular_Track,2.582812
270945544,System_TrackMonocular_GrabImageMonocular,17.711459
270945544,System_TrackMonocular,19.178125
270945565,ORBextractor_ExtractORB_ComputePyramid,1.200521
270945574,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.297396
270945580,ORBextractor_ExtractORB_computeDescriptors,5.979688
270945580,Frame_Frame_ExtractORB,15.628125
270945580,Tracking_GrabImageMonocular_Frame,16.109896
270945580,Tracking_Track_PreintegrateIMU,0.080729
270945581,Tracking_Track_ifNotOnlyTracking,0.710416
270945583,Tracking_GrabImageMonocular_Track,2.522917
270945583,System_TrackMonocular_GrabImageMonocular,18.877604
270945583,System_TrackMonocular,20.124479
270945604,ORBextractor_ExtractORB_ComputePyramid,1.154688
270945613,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.198958
270945623,ORBextractor_ExtractORB_computeDescriptors,10.204687
270945624,Frame_Frame_ExtractORB,20.717187
270945624,Tracking_GrabImageMonocular_Frame,21.451562
270945624,Tracking_Track_PreintegrateIMU,0.086979
270945625,Tracking_GrabImageMonocular_Track,0.994791
270945625,System_TrackMonocular_GrabImageMonocular,22.743750
270945625,System_TrackMonocular,34.547396
270945634,ORBextractor_ExtractORB_ComputePyramid,1.311979
270945643,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.997396
270945653,ORBextractor_ExtractORB_computeDescriptors,9.614063
270945653,Frame_Frame_ExtractORB,20.073959
270945654,Tracking_GrabImageMonocular_Frame,20.811458
270945654,Tracking_Track_PreintegrateIMU,0.082812
270945681,Tracking_GrabImageMonocular_Track,27.651562
270945681,System_TrackMonocular_GrabImageMonocular,49.053646
270945681,System_TrackMonocular,50.597916
270945690,ORBextractor_ExtractORB_ComputePyramid,1.053125
270945699,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.727604
270945708,ORBextractor_ExtractORB_computeDescriptors,8.510417
270945708,Frame_Frame_ExtractORB,18.489062
270945709,Tracking_GrabImageMonocular_Frame,19.231770
270945709,Tracking_Track_PreintegrateIMU,0.092709
270945728,Tracking_GrabImageMonocular_Track,19.531250
270945728,System_TrackMonocular_GrabImageMonocular,39.061458
270945728,System_TrackMonocular,40.570313
270945737,ORBextractor_ExtractORB_ComputePyramid,0.970312
270945746,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.220833
270945754,ORBextractor_ExtractORB_computeDescriptors,8.364583
270945754,Frame_Frame_ExtractORB,17.818230
270945755,Tracking_GrabImageMonocular_Frame,18.466146
270945755,Tracking_Track_PreintegrateIMU,0.128646
270945774,Tracking_GrabImageMonocular_Track,19.221875
270945774,System_TrackMonocular_GrabImageMonocular,38.027604
270945774,System_TrackMonocular,39.882812
270945782,ORBextractor_ExtractORB_ComputePyramid,0.996875
270945789,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.767709
270945797,ORBextractor_ExtractORB_computeDescriptors,7.924479
270945798,Frame_Frame_ExtractORB,16.834896
270945798,Tracking_GrabImageMonocular_Frame,17.481771
270945798,Tracking_Track_PreintegrateIMU,0.070833
270945808,Tracking_GrabImageMonocular_Track,9.538541
270945808,System_TrackMonocular_GrabImageMonocular,27.318229
270945808,System_TrackMonocular,28.629688
270945815,ORBextractor_ExtractORB_ComputePyramid,0.942709
270945823,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.431250
270945831,ORBextractor_ExtractORB_computeDescriptors,8.698958
270945832,Frame_Frame_ExtractORB,17.230729
270945832,Tracking_GrabImageMonocular_Frame,17.846875
270945832,Tracking_Track_PreintegrateIMU,0.068229
270945833,Tracking_GrabImageMonocular_Track,0.842708
270945833,System_TrackMonocular_GrabImageMonocular,18.940625
270945833,System_TrackMonocular,20.271875
270945840,ORBextractor_ExtractORB_ComputePyramid,0.963542
270945848,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.738542
270945855,ORBextractor_ExtractORB_computeDescriptors,7.511459
270945855,Frame_Frame_ExtractORB,16.362500
270945856,Tracking_GrabImageMonocular_Frame,17.016145
270945856,Tracking_Track_PreintegrateIMU,0.071354
270945878,Tracking_GrabImageMonocular_Track,21.988021
270945878,System_TrackMonocular_GrabImageMonocular,39.271354
270945878,System_TrackMonocular,40.418750
270945885,ORBextractor_ExtractORB_ComputePyramid,0.919792
270945892,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.333854
270945899,ORBextractor_ExtractORB_computeDescriptors,6.538021
270945899,Frame_Frame_ExtractORB,14.949479
270945899,Tracking_GrabImageMonocular_Frame,15.537500
270945899,Tracking_Track_PreintegrateIMU,0.066667
270945916,Tracking_GrabImageMonocular_Track,16.889583
270945916,System_TrackMonocular_GrabImageMonocular,32.686979
270945916,System_TrackMonocular,33.779687
270945923,ORBextractor_ExtractORB_ComputePyramid,0.897395
270945931,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.235937
270945937,ORBextractor_ExtractORB_computeDescriptors,6.495833
270945937,Frame_Frame_ExtractORB,14.796354
270945938,Tracking_GrabImageMonocular_Frame,15.373959
270945938,Tracking_Track_PreintegrateIMU,0.064583
270945954,Tracking_GrabImageMonocular_Track,16.640104
270945954,System_TrackMonocular_GrabImageMonocular,32.288541
270945954,System_TrackMonocular,33.561458
270945961,ORBextractor_ExtractORB_ComputePyramid,0.844271
270945968,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.896875
270945975,ORBextractor_ExtractORB_computeDescriptors,6.417188
270945975,Frame_Frame_ExtractORB,14.307292
270945975,Tracking_GrabImageMonocular_Frame,14.865625
270945975,Tracking_Track_PreintegrateIMU,0.066146
270945991,Tracking_GrabImageMonocular_Track,16.096875
270945991,System_TrackMonocular_GrabImageMonocular,31.215104
270945991,System_TrackMonocular,32.331771
270945998,ORBextractor_ExtractORB_ComputePyramid,0.917708
270946005,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.015104
270946012,ORBextractor_ExtractORB_computeDescriptors,6.342187
270946012,Frame_Frame_ExtractORB,14.418750
270946012,Tracking_GrabImageMonocular_Frame,14.984895
270946012,Tracking_Track_PreintegrateIMU,0.065104
270946028,Tracking_GrabImageMonocular_Track,15.922395
270946028,System_TrackMonocular_GrabImageMonocular,31.183855
270946028,System_TrackMonocular,32.281250
270946035,ORBextractor_ExtractORB_ComputePyramid,0.921875
270946043,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.483333
270946049,ORBextractor_ExtractORB_computeDescriptors,6.267709
270946049,Frame_Frame_ExtractORB,14.810938
270946049,Tracking_GrabImageMonocular_Frame,15.362500
270946050,Tracking_Track_PreintegrateIMU,0.068229
270946065,Tracking_GrabImageMonocular_Track,15.909375
270946065,System_TrackMonocular_GrabImageMonocular,31.554166
270946065,System_TrackMonocular,32.773958
270946071,ORBextractor_ExtractORB_ComputePyramid,0.826041
270946078,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.666146
270946084,ORBextractor_ExtractORB_computeDescriptors,6.219791
270946084,Frame_Frame_ExtractORB,13.853646
270946085,Tracking_GrabImageMonocular_Frame,14.433855
270946085,Tracking_Track_PreintegrateIMU,0.116146
270946095,Tracking_GrabImageMonocular_Track,9.912500
270946095,System_TrackMonocular_GrabImageMonocular,24.577084
270946095,System_TrackMonocular,25.657813
270946105,ORBextractor_ExtractORB_ComputePyramid,0.850000
270946112,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.840104
270946119,ORBextractor_ExtractORB_computeDescriptors,6.467187
270946119,Frame_Frame_ExtractORB,14.293229
270946119,Tracking_GrabImageMonocular_Frame,14.874479
270946119,Tracking_Track_PreintegrateIMU,0.062500
270946120,Tracking_GrabImageMonocular_Track,0.813541
270946120,System_TrackMonocular_GrabImageMonocular,15.906250
270946120,System_TrackMonocular,17.131771
270946137,ORBextractor_ExtractORB_ComputePyramid,0.896875
270946144,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.127084
270946150,ORBextractor_ExtractORB_computeDescriptors,6.527604
270946150,Frame_Frame_ExtractORB,14.678645
270946151,Tracking_GrabImageMonocular_Frame,15.268750
270946151,Tracking_Track_PreintegrateIMU,0.066667
270946169,Tracking_GrabImageMonocular_Track,17.607813
270946169,System_TrackMonocular_GrabImageMonocular,33.120833
270946169,System_TrackMonocular,34.210938
270946175,ORBextractor_ExtractORB_ComputePyramid,0.876563
270946183,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.529688
270946189,ORBextractor_ExtractORB_computeDescriptors,6.423438
270946189,Frame_Frame_ExtractORB,14.979687
270946190,Tracking_GrabImageMonocular_Frame,15.529687
270946190,Tracking_Track_PreintegrateIMU,0.062500
270946207,Tracking_GrabImageMonocular_Track,16.717188
270946207,System_TrackMonocular_GrabImageMonocular,32.477605
270946207,System_TrackMonocular,33.468750
270946213,ORBextractor_ExtractORB_ComputePyramid,0.825000
270946220,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.033334
270946226,ORBextractor_ExtractORB_computeDescriptors,6.151562
270946226,Frame_Frame_ExtractORB,14.138541
270946226,Tracking_GrabImageMonocular_Frame,14.700000
270946227,Tracking_Track_PreintegrateIMU,0.058334
270946244,Tracking_GrabImageMonocular_Track,17.366667
270946244,System_TrackMonocular_GrabImageMonocular,32.295313
270946244,System_TrackMonocular,33.357292
270946250,ORBextractor_ExtractORB_ComputePyramid,0.887500
270946257,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.357292
270946264,ORBextractor_ExtractORB_computeDescriptors,6.875000
270946264,Frame_Frame_ExtractORB,15.240104
270946265,Tracking_GrabImageMonocular_Frame,15.826563
270946265,Tracking_Track_PreintegrateIMU,0.063021
270946299,Tracking_Track_Initialization,34.365104
270946299,Tracking_GrabImageMonocular_Track,34.483334
270946299,System_TrackMonocular_GrabImageMonocular,50.510938
270946299,System_TrackMonocular,51.492708
270946307,ORBextractor_ExtractORB_ComputePyramid,0.928125
270946314,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.970313
270946318,ORBextractor_ExtractORB_computeDescriptors,4.582813
270946318,Frame_Frame_ExtractORB,12.610937
270946319,Tracking_GrabImageMonocular_Frame,12.986979
270946319,Tracking_Track_PreintegrateIMU,0.113541
270946324,Tracking_Track_ifNotOnlyTracking,4.923438
270946328,Tracking_GrabImageMonocular_Track,8.786980
270946328,System_TrackMonocular_GrabImageMonocular,22.016146
270946328,System_TrackMonocular,23.072916
270946340,ORBextractor_ExtractORB_ComputePyramid,0.960937
270946347,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.093229
270946352,ORBextractor_ExtractORB_computeDescriptors,5.185938
270946352,Frame_Frame_ExtractORB,13.366145
270946353,Tracking_GrabImageMonocular_Frame,13.955729
270946353,Tracking_Track_PreintegrateIMU,0.069271
270946354,Tracking_Track_ifNotOnlyTracking,1.241667
270946357,Tracking_GrabImageMonocular_Track,4.380729
270946357,System_TrackMonocular_GrabImageMonocular,18.587500
270946357,System_TrackMonocular,19.848437
270946373,ORBextractor_ExtractORB_ComputePyramid,0.986459
270946381,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.903646
270946386,ORBextractor_ExtractORB_computeDescriptors,4.475521
270946386,Frame_Frame_ExtractORB,13.542188
270946386,Tracking_GrabImageMonocular_Frame,13.981770
270946386,Tracking_Track_PreintegrateIMU,0.070833
270946387,Tracking_Track_ifNotOnlyTracking,1.173958
270946390,Tracking_GrabImageMonocular_Track,4.102084
270946390,System_TrackMonocular_GrabImageMonocular,18.352083
270946390,System_TrackMonocular,19.726563
270946406,ORBextractor_ExtractORB_ComputePyramid,0.897917
270946413,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.902605
270946418,ORBextractor_ExtractORB_computeDescriptors,4.970833
270946419,Frame_Frame_ExtractORB,12.913021
270946419,Tracking_GrabImageMonocular_Frame,13.383854
270946419,Tracking_Track_PreintegrateIMU,0.075521
270946420,Tracking_Track_ifNotOnlyTracking,1.197396
270946424,Tracking_GrabImageMonocular_Track,4.729167
270946424,System_TrackMonocular_GrabImageMonocular,18.373437
270946424,System_TrackMonocular,19.410417
270946445,ORBextractor_ExtractORB_ComputePyramid,1.073959
270946453,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.211979
270946459,ORBextractor_ExtractORB_computeDescriptors,6.368230
270946459,Frame_Frame_ExtractORB,15.800000
270946460,Tracking_GrabImageMonocular_Frame,16.324479
270946460,Tracking_Track_PreintegrateIMU,0.075000
270946461,Tracking_Track_ifNotOnlyTracking,0.942188
270946464,Tracking_GrabImageMonocular_Track,4.440104
270946464,System_TrackMonocular_GrabImageMonocular,21.105208
270946464,System_TrackMonocular,22.834896
270946478,ORBextractor_ExtractORB_ComputePyramid,1.457292
270946487,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.205208
270946493,ORBextractor_ExtractORB_computeDescriptors,6.398958
270946493,Frame_Frame_ExtractORB,16.220833
270946494,Tracking_GrabImageMonocular_Frame,16.727604
270946494,Tracking_Track_PreintegrateIMU,0.070313
270946495,Tracking_Track_ifNotOnlyTracking,0.913021
270946498,Tracking_GrabImageMonocular_Track,4.684896
270946498,System_TrackMonocular_GrabImageMonocular,22.154688
270946498,System_TrackMonocular,24.179687
270946511,ORBextractor_ExtractORB_ComputePyramid,1.047396
270946519,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.972917
270946526,ORBextractor_ExtractORB_computeDescriptors,6.595312
270946526,Frame_Frame_ExtractORB,15.778125
270946526,Tracking_GrabImageMonocular_Frame,16.232292
270946526,Tracking_Track_PreintegrateIMU,0.075000
270946527,Tracking_Track_ifNotOnlyTracking,0.889584
270946531,Tracking_GrabImageMonocular_Track,4.882292
270946531,System_TrackMonocular_GrabImageMonocular,21.404166
270946531,System_TrackMonocular,23.089583
270946541,ORBextractor_ExtractORB_ComputePyramid,0.984896
270946549,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.601563
270946554,ORBextractor_ExtractORB_computeDescriptors,5.437500
270946554,Frame_Frame_ExtractORB,14.164583
270946555,Tracking_GrabImageMonocular_Frame,14.702083
270946555,Tracking_Track_PreintegrateIMU,0.082292
270946556,Tracking_Track_ifNotOnlyTracking,0.874479
270946559,Tracking_GrabImageMonocular_Track,4.231771
270946559,System_TrackMonocular_GrabImageMonocular,19.231250
270946559,System_TrackMonocular,21.638542
270946577,ORBextractor_ExtractORB_ComputePyramid,0.953646
270946584,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.094270
270946590,ORBextractor_ExtractORB_computeDescriptors,5.908334
270946590,Frame_Frame_ExtractORB,14.087500
270946590,Tracking_GrabImageMonocular_Frame,14.520833
270946590,Tracking_Track_PreintegrateIMU,0.078125
270946592,Tracking_Track_ifNotOnlyTracking,1.303125
270946594,Tracking_GrabImageMonocular_Track,3.382292
270946594,System_TrackMonocular_GrabImageMonocular,18.142188
270946594,System_TrackMonocular,19.442708
270946610,ORBextractor_ExtractORB_ComputePyramid,0.976563
270946617,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.054687
270946622,ORBextractor_ExtractORB_computeDescriptors,5.300520
270946623,Frame_Frame_ExtractORB,13.475000
270946623,Tracking_GrabImageMonocular_Frame,13.929167
270946623,Tracking_Track_PreintegrateIMU,0.077604
270946624,Tracking_Track_ifNotOnlyTracking,1.188020
270946627,Tracking_GrabImageMonocular_Track,3.572917
270946627,System_TrackMonocular_GrabImageMonocular,17.759375
270946627,System_TrackMonocular,18.985937
270946642,ORBextractor_ExtractORB_ComputePyramid,1.064584
270946650,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.605729
270946656,ORBextractor_ExtractORB_computeDescriptors,5.514062
270946656,Frame_Frame_ExtractORB,14.323958
270946656,Tracking_GrabImageMonocular_Frame,14.776563
270946656,Tracking_Track_PreintegrateIMU,0.072917
270946657,Tracking_Track_ifNotOnlyTracking,1.164583
270946660,Tracking_GrabImageMonocular_Track,3.493750
270946660,System_TrackMonocular_GrabImageMonocular,18.535937
270946660,System_TrackMonocular,19.877083
270946682,ORBextractor_ExtractORB_ComputePyramid,1.059896
270946690,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.670834
270946697,ORBextractor_ExtractORB_computeDescriptors,6.943750
270946697,Frame_Frame_ExtractORB,15.859896
270946697,Tracking_GrabImageMonocular_Frame,16.332292
270946697,Tracking_Track_PreintegrateIMU,0.075521
270946698,Tracking_Track_ifNotOnlyTracking,1.144792
270946701,Tracking_GrabImageMonocular_Track,3.535417
270946701,System_TrackMonocular_GrabImageMonocular,20.189584
270946701,System_TrackMonocular,21.723958
270946712,ORBextractor_ExtractORB_ComputePyramid,1.010937
270946719,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.223959
270946726,ORBextractor_ExtractORB_computeDescriptors,6.828125
270946726,Frame_Frame_ExtractORB,15.211979
270946726,Tracking_GrabImageMonocular_Frame,15.638541
270946726,Tracking_Track_PreintegrateIMU,0.068750
270946727,Tracking_Track_ifNotOnlyTracking,1.076041
270946729,Tracking_GrabImageMonocular_Track,3.202604
270946729,System_TrackMonocular_GrabImageMonocular,19.102084
270946730,System_TrackMonocular,20.520313
270946746,ORBextractor_ExtractORB_ComputePyramid,1.001041
270946753,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.602083
270946758,ORBextractor_ExtractORB_computeDescriptors,5.088021
270946759,Frame_Frame_ExtractORB,13.818230
270946759,Tracking_GrabImageMonocular_Frame,14.246355
270946759,Tracking_Track_PreintegrateIMU,0.070313
270946760,Tracking_Track_ifNotOnlyTracking,1.122916
270946763,Tracking_GrabImageMonocular_Track,3.600521
270946763,System_TrackMonocular_GrabImageMonocular,18.086459
270946763,System_TrackMonocular,19.379688
270946781,ORBextractor_ExtractORB_ComputePyramid,1.380208
270946789,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.892187
270946795,ORBextractor_ExtractORB_computeDescriptors,6.350521
270946795,Frame_Frame_ExtractORB,15.765625
270946796,Tracking_GrabImageMonocular_Frame,16.255209
270946796,Tracking_Track_PreintegrateIMU,0.078646
270946797,Tracking_Track_ifNotOnlyTracking,1.142187
270946799,Tracking_GrabImageMonocular_Track,3.824480
270946799,System_TrackMonocular_GrabImageMonocular,20.367709
270946799,System_TrackMonocular,21.773438
270946816,ORBextractor_ExtractORB_ComputePyramid,1.582292
270946824,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.855729
270946832,ORBextractor_ExtractORB_computeDescriptors,7.644791
270946832,Frame_Frame_ExtractORB,17.257813
270946832,Tracking_GrabImageMonocular_Frame,17.855729
270946832,Tracking_Track_PreintegrateIMU,0.082292
270946833,Tracking_Track_ifNotOnlyTracking,1.004688
270946836,Tracking_GrabImageMonocular_Track,3.852084
270946836,System_TrackMonocular_GrabImageMonocular,22.422396
270946836,System_TrackMonocular,24.813021
270946846,ORBextractor_ExtractORB_ComputePyramid,1.238541
270946854,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.866146
270946861,ORBextractor_ExtractORB_computeDescriptors,6.891667
270946861,Frame_Frame_ExtractORB,16.203646
270946862,Tracking_GrabImageMonocular_Frame,16.690104
270946862,Tracking_Track_PreintegrateIMU,0.073959
270946863,Tracking_Track_ifNotOnlyTracking,1.173958
270946865,Tracking_GrabImageMonocular_Track,3.545312
270946865,System_TrackMonocular_GrabImageMonocular,20.689583
270946865,System_TrackMonocular,23.108854
270946877,ORBextractor_ExtractORB_ComputePyramid,1.009375
270946885,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.578646
270946890,ORBextractor_ExtractORB_computeDescriptors,5.042188
270946890,Frame_Frame_ExtractORB,13.762500
270946890,Tracking_GrabImageMonocular_Frame,14.183333
270946890,Tracking_Track_PreintegrateIMU,0.068750
270946892,Tracking_Track_ifNotOnlyTracking,1.239062
270946894,Tracking_GrabImageMonocular_Track,3.744791
270946894,System_TrackMonocular_GrabImageMonocular,18.194271
270946894,System_TrackMonocular,19.421875
270946915,ORBextractor_ExtractORB_ComputePyramid,0.942709
270946922,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.894791
270946929,ORBextractor_ExtractORB_computeDescriptors,7.201042
270946929,Frame_Frame_ExtractORB,15.167187
270946930,Tracking_GrabImageMonocular_Frame,15.569792
270946930,Tracking_Track_PreintegrateIMU,0.065625
270946931,Tracking_Track_ifNotOnlyTracking,1.000000
270946933,Tracking_GrabImageMonocular_Track,3.215105
270946933,System_TrackMonocular_GrabImageMonocular,19.037500
270946933,System_TrackMonocular,20.559896
270946946,ORBextractor_ExtractORB_ComputePyramid,1.042188
270946954,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.734375
270946961,ORBextractor_ExtractORB_computeDescriptors,7.377083
270946961,Frame_Frame_ExtractORB,16.321354
270946962,Tracking_GrabImageMonocular_Frame,16.785417
270946962,Tracking_Track_PreintegrateIMU,0.072917
270946963,Tracking_Track_ifNotOnlyTracking,1.073958
270946966,Tracking_GrabImageMonocular_Track,3.554688
270946966,System_TrackMonocular_GrabImageMonocular,20.594271
270946966,System_TrackMonocular,22.134375
270946982,ORBextractor_ExtractORB_ComputePyramid,1.072396
270946990,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.925000
270946999,ORBextractor_ExtractORB_computeDescriptors,9.379688
270946999,Frame_Frame_ExtractORB,18.543229
270947000,Tracking_GrabImageMonocular_Frame,19.043229
270947000,Tracking_Track_PreintegrateIMU,0.075000
270947001,Tracking_Track_ifNotOnlyTracking,1.107292
270947003,Tracking_GrabImageMonocular_Track,3.365625
270947003,System_TrackMonocular_GrabImageMonocular,22.697917
270947003,System_TrackMonocular,24.214062
270947015,ORBextractor_ExtractORB_ComputePyramid,1.084375
270947022,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.497916
270947029,ORBextractor_ExtractORB_computeDescriptors,6.913542
270947029,Frame_Frame_ExtractORB,15.623437
